movie_id,title_x,tags
597,Titanic,"84 year later, a 101-year-old woman name rose dewitt bukat tell the stori to her granddaught lizzi calvert, brock lovett, lewi bodine, bobbi buell and anatoli mikailavich on the keldysh about her life set in april 10th 1912, on a ship call titan when young rose board the depart ship with the upper-class passeng and her mother, ruth dewitt bukater, and her fiancé, caledon hockley. meanwhile, a drifter and artist name jack dawson and hi best friend fabrizio de rossi win third-class ticket to the ship in a game. and she explain the whole stori from departur until the death of titan on it first and last voyag april 15th, 1912 at 2:20 in the morning. noth on earth could come between them. drama romanc thriller shipwreck iceberg ship panic titan ocean liner epic rich woman - poor man love disast tragic love class differ imax star cross lover steerag salvag rich snob 3d 1910 katewinslet leonardodicaprio francesfish billyzan kathyb gloriastuart billpaxton bernardhil davidwarn victorgarb jonathanhyd suzyami lewisabernathi nicholascascon dannynucci jasonbarri lewpalt ericbraeden bernardfox ewanstewart ioangruffudd jonnyphillip edwardfletch scottg.anderson martineast gregorycook alexandreaowen sethadkin michaelensign anatolym.sagalevitch martinhub marklindsaychapman richardgraham paulbrightwel rondonachi charlottechatton fanniebrett jenettegoldstein camillaoverbyeroo lindakern amygaipa martinjarvi rosalindayr rochelleros jonathanevans-jon brianwalsh rockytaylor craigkelli liamtuohi simoncran jameslancast elsaraven reecep.thompsoniii laramielandi markrafaeltruitt johnwalcutt terryforrest dereklea richardashton seannepita brendanconnolli davidcronnelli garthwilton richardfox nickmeaney kevinow markcapri marccass paulherbert emmettjam chrisbyrn oliverpag jamesgarrett erikholland erikholland jarikinnunen andersfalk barrydennen vernurich rebeccaklingl triciao'neil kathleens.dunn romeofr mandanamarino vanl bjørnolsen danpettersson shayduffin gregelli dianamorgan krisandersson bobbieb aaronjamescash annefletch edmondalanforsyth andiehick scotthislop stanmazin lisaratzin julenerene brianbain elliebensing alexandraboyd mikebutt jamescameron brunocampolo chriscragnotti kevyncurri kevindelanoy thomasfiss griffinhowel seanhows tonykenni bretaaronknow georgekostyiii georgekostyjr. geoffreyc.kosti gregorycharleskosti seanlawlor johnleonhardt miguela.lomelin donlynch johnnymartin ryanmcclurkin meghanmcleod mikeo'n julianoro philparlapiano judyprestininzi stevenqual oliviarosewood johnslad stephenwolfesmith r.gerntrowbridg franciscováldez luciezolcerova jamescameron jamescameron jonlandau"
271110,Captain America: Civil War,"follow the event of age of ultron, the collect govern of the world pass an act design to regul all superhuman activity. thi polar opinion amongst the avengers, caus two faction to side with iron man or captain america, which caus an epic battl between former allies. divid we fall adventur action sciencefict civil war war marvel comic sequel superhero base on comic book imax aftercreditssting duringcreditssting marvel cinemat univers 3d chrisevan robertdowneyjr. scarlettjohansson sebastianstan anthonymacki doncheadl jeremyrenn chadwickboseman paulbettani elizabetholsen paulrudd emilyvancamp tomholland frankgrillo williamhurt danielbrühl johnslatteri kerrycondon martinfreeman marisatomei johnkani hopedavi genefarb florencekasumba alfrewoodard jimrash stanle joerusso damionpoiti michaela.cook laughtonparch jacksonspidel yilong heidimoneymak aarontoney caleschultz annrusso cornelljohn svenhönig joshuapeck brentmcge besatrazemi blairjasin olibigalk rafaelbanasik daviddevri johncurran katieamess austinsand brettgentil matthewanderson andrewbotchwey chasebradfield ernestcharl hendricksco ethancondon shendyn nathanielelli jariahferguson evanffrench justinfreeman ralphaelgrand'pierr juliangrim aaronhay austinhoop amirijon mylesjoseph stephenlewi jacobludwick d'mahreimcra ashwinmudaliar eliolling parkerpap danielparada jonahruffin darrylsampson cameronsardon stanleysel milessel jacobsung cadenwilkinson kimscar jessicawalther-gabori beniaminobrogi silvinabuchbau henryamadi ugochukwuani michaelanthonyrog umarkhan davidbrown guyfernandez sophiarusso ameliamorck juliannaguil surelyalvelo brianschaeff kevinlarosajr. alcerullo frédéricnorth raysahetapi kevinfeig anthonyrusso joerusso"
44833,Battleship,"when mankind beam a radio signal into space, a repli come from ‘planet g’, in the form of sever alien craft that splash down in the water off hawaii. lieuten alex hopper is a weapon offic assign to the uss john paul jones, part of an intern naval coalit which becom the world' last hope for surviv as they engag the hostil alien forc of unimagin strength. while take on the invaders, hopper must also tri to live up to the potenti hi brother, and hi fiancée' father, admir shane, expect of him. the battl for earth begin at sea thriller action adventur sciencefict fight u.s. navi mind read hong kong soccer scientist fiction war naval armada battleship naval combat jd myoko lost commun taser buoy commun expert joint chief of staff crash land jet fighter pilot navi lieuten permiss to marri uss john paul jone base on board game aftercreditssting mighti mo uss missouri taylorkitsch alexanderskarsgård rihanna brooklyndeck tadanobuasano liamneeson gregoryd.gadson hamishlinklat jesseplemon johntui jerryferrara davidjensen peterberg adamgodley ricomcclinton jojiyoshida stephenbishop austinnaulti jamesrawl dustinj.reno rickhoffman garygrubb ramimalek petermacnicol louislombardi jordankirkwood dougpenti carsonaun joshpenc lloydpitt michellearthur nataliacastellano leniito jackiejohnson kerrycahil normanvincentmclafferti dantejimenez davenarc ralphrichardson biuncalov kylerussellcl yutakatakeuchi johnaweav danejustman drewrausch billstinchcomb duncanhenderson scottstub briangoldn peterberg peterberg sarahaubrey bennettschneir"
135397,Jurassic World,"twenty-two year after the event of jurass park, isla nublar now featur a fulli function dinosaur theme park, jurass world, as origin envis by john hammond. the park is open. action adventur sciencefict thriller monster dna tyrannosauru rex velociraptor island sequel suspens disast escap dinosaur amus park anim attack theme park jurass park 3d anim horror chrispratt brycedallashoward irrfankhan vincentd'onofrio nickrobinson tysimpkin jakejohnson omarsi bdwong judygr laurenlapku briante katiemcgrath andybuckley ericedelstein jimmyfallon jamesdumont mattburk annatalakkottur colintrevorrow courtneyj.clark kellywashington matthewcardaropl chadrandal yvonneangulo chloeperrin erikaerica tiffanyforest frankmarshal patrickcrowley colintrevorrow"
37724,Skyfall,"when bond' latest assign goe grave wrong and agent around the world are exposed, mi6 is attack forc m to reloc the agency. these event caus her author and posit to be challeng by gareth mallory, the new chairman of the intellig and secur committee. with mi6 now compromis from both insid and out, m is left with one alli she can trust: bond. 007 take to the shadow - aid onli by field agent, eve - follow a trail to the mysteri silva, whose lethal and hidden motiv have yet to reveal themselves. think on your sins. action adventur thriller spi secret agent sociopath killer art galleri british secret servic istanbul turkey imax uzi boobi trap imperson a polic offic macao danielcraig judidench javierbardem ralphfienn naomieharri bérénicemarloh albertfinney benwhishaw rorykinnear olarapac helenmccrori nicholaswoodeson billbuckhurst elizedutoit ianbonar toniasotiropoul wolfblitz jenshultén anthonyo'donnel jocameronbrown peterbasham benloyd-holm orionle yennischeung sammend barbarabroccoli michaelg.wilson"
558,Spider-Man 2,"peter parker is go through a major ident crisis. burn out from be spider-man, he decid to shelv hi superhero alter ego, which leav the citi suffer in the wake of carnag left by the evil doc ock. in the meantime, parker still can't act on hi feel for mari jane watson, a girl he' love sinc childhood. there' a hero in all of us. action adventur fantasi dual ident love of one' life pizza boy marvel comic sequel superhero doctor scientist tentacl death super villain tobeymaguir kirstendunst jamesfranco alfredmolina rosemaryharri donnamurphi j.k.simmon danielgilli dylanbak willemdafo mageinatovah brucecampbel stanle scottspiegel joelmchal halspark donnellrawl emilydeschanel elizabethbank danieldaekim aasifmandvi joeydiaz vanessaferlito joybryant johnlandi phillamarr greggedelman tedraimi cliffrobertson elyabaskin billnunn brentbrisco christineestabrook johnpaxton joannebaron petermcrobbi louislombardi marcjohnjefferi reeddiamond brendanpatrickconnor dancallahan susiepark briannabrown tomcarey danhick timothypatrickquil tonycampisi mollycheek kellyconnel roshonfegan taylorgilbert timothyjerom elysedinh bille.rog annebetancourt triciapet timstorm billcalvert peteralla chloedykstra juliamax calvindean frankbonsangu andrem.johnson petercincotti peytonlist spencerlist troymetcalf scottross bonniesomervil wesleyvolci louvolp davidboston garrettwarren michaelarthur cindycheung samraimi lauraziskin aviarad lorneorlean"
68721,Iron Man 3,"when toni stark' world is torn apart by a formid terrorist call the mandarin, he start an odyssey of rebuild and retribution. unleash the power behind the armor. action adventur sciencefict terrorist war on terror tennesse malibu marvel comic superhero base on comic book toni stark iron man aftercreditssting marvel cinemat univers mandarin 3d war machin iron patriot extremi robertdowneyjr. gwynethpaltrow doncheadl guypearc rebeccahal jonfavreau benkingsley jamesbadgedal stephanieszostak paulbettani williamsadl daledickey tysimpkin miguelferr wangxue-qi shauntoub matthewsterlingny patkiernan joshelliott meganhenderson thomasrobert billmah joanriv georgekotsiopoulo bronted'esposito noahvisconti ashleyhamilton brookejaynetaylor kimdean glennfost anthonyreynold kendrickcross tomclark brianschaeff johneddin spencergarrett rockeydickeyjr. drewmichaelhershn sarahburkhardt janbroberg andrewlau natebynum andrewland tomvirtu roymccrerey serdarkalsin demetroishodg bobbytisdal yvonnezima stanle adamp jamesrackley cullenmoss jakedewitt rebeccamad kevinarnold juanc.bofil davidbuglion adamlytl paulandrewo'connor philortiz gwendalynbark stevewild lucianafaulhab karinaflorez mikemassa markkubr si-fuericoram naomiparshin aureliariley johannayunda wesleythompson jennaortega t.c.anyachonkeya chadkurtz caljohnson coreyhawkin lindenashbi sarahfarooqui salabak kialbutl nickbrandon danbrown fernandochien ilramchoi brycencount kianteelam danefarwel markfichera colinfollenweid ajafrari markginth adriangonzalez denniskeiff samuel taramacken williammort jadequon j.c.robaina markosrounthwait philipjsilvera briansimpson markaaronwagn chrisgethard nickw.nicholson markruffalo bridgerzadina shaneblack kevinfeig"
12155,Alice in Wonderland,"alice, an unpretenti and individu 19-year-old, is betroth to a dunc of an english nobleman. at her engag party, she escap the crowd to consid whether to go through with the marriag and fall down a hole in the garden after spot an unusu rabbit. arriv in a strang and surreal place call 'underland,' she find herself in a world that resembl the nightmar she had as a child, fill with talk animals, villain queen and knights, and frumiou bandersnatches. alic realiz that she is there for a reason – to conquer the horrif jabberwocki and restor the right queen to her throne. you'r invit to a veri import date. famili fantasi adventur base on novel fiction place queen fantasi alic in wonderland fantasi world 3d miawasikowska johnnydepp annehathaway helenabonhamcart crispinglov martoncsoka lindsayduncan mattluca geraldinejam timpigott-smith leobil francesdelatour michaelsheen alanrickman christopherle stephenfri timothyspal paulwhitehous barbarawindsor michaelgough imeldastaunton eleanortomlinson jemmapowel eleanorgeck rebeccacrookshank hollyhawkin lucydavenport joelswetow jessicaoyelowo ethancohn chrisgrabh bonniepark simonesault dalemerc cortneypalm timburton jennifertodd suzannetodd richardd.zanuck katterlifrauenfeld joeroth derekfrey tomc.peitzman"
36668,X-Men: The Last Stand,"when a cure is found to treat mutations, line are drawn amongst the x-men and the brotherhood, a band of power mutant organ under xavier' former ally, magneto. take a stand adventur action sciencefict thriller mutant marvel comic base on comic book superhuman beast cyclop aftercreditssting hughjackman halleberri ianmckellen patrickstewart famkejanssen annapaquin kelseygramm shawnashmor aaronstanford ellenpag rebeccaromijn jamesmarsden vinniejon benfost danielcudmor daniaramirez cameronbright kenleung ericdan omahyramota meilingmelançon keawong shaunakain michaelmurphi shohrehaghdashloo josefsomm billduk haleyramm caydenboyd stanle alexferri oliviawilliam ralphwint laurenshulerdonn aviarad brettratn"
62211,Monsters University,a look at the relationship between mike and sulley dure their day at monster univers — when they weren't necessarili the best of friends. school never look thi scary. anim famili monster dormitori game anim best friend univers scari aftercreditssting billycryst johngoodman stevebuscemi helenmirren noahjohnston petersohn joelmurray seanhay davefoley charlieday alfredmolina tylerlabin nathanfillion aubreyplaza bobbymoynihan juliasweeney bonniehunt johnkrasinski billhad bethbehr bobpeterson johnratzenberg frankoz avaacr korira danscanlon
